time,cell_id,rsrp_dbm,rsrq_db
0.93,1,-113.58,9.66
0.93,1,-113.58,9.66
0.93,1,-113.57,9.66
0.93,1,-113.57,9.67
0.94,1,-113.57,9.67
0.94,1,-113.57,9.67
0.94,1,-113.57,9.67
0.94,1,-113.57,9.67
0.94,1,-113.57,9.67
0.94,1,-113.57,9.67
0.94,1,-113.56,9.67
0.94,1,-113.56,9.68
0.94,1,-113.56,9.68
0.94,1,-113.56,9.68
0.95,1,-113.56,9.68
0.95,1,-113.56,9.68
0.95,1,-113.56,9.68
0.95,1,-113.56,9.68
0.95,1,-113.55,9.68
0.95,1,-113.55,9.69
0.95,1,-113.55,9.69
0.95,1,-113.55,9.69
0.95,1,-113.55,9.69
0.95,1,-113.55,9.69
0.96,1,-113.55,9.69
0.96,1,-113.55,9.69
0.96,1,-113.54,9.69
0.96,1,-113.54,9.70
0.96,1,-113.54,9.70
0.96,1,-113.54,9.70
0.96,1,-113.54,9.70
0.96,1,-113.54,9.70
0.96,1,-113.54,9.70
0.96,1,-113.54,9.70
0.97,1,-113.54,9.70
0.97,1,-113.53,9.71
0.97,1,-113.53,9.71
0.97,1,-113.53,9.71
0.97,1,-113.53,9.71
0.97,1,-113.53,9.71
0.97,1,-113.53,9.71
0.97,1,-113.53,9.71
0.97,1,-113.53,9.71
0.97,1,-113.52,9.72
0.98,1,-113.52,9.72
0.98,1,-113.52,9.72
0.98,1,-113.52,9.72
0.98,1,-113.52,9.72
0.98,1,-113.52,9.72
0.98,1,-113.52,9.72
0.98,1,-113.52,9.72
0.98,1,-113.51,9.73
0.98,1,-113.51,9.73
0.98,1,-113.51,9.73
0.99,1,-113.51,9.73
0.99,1,-113.51,9.73
0.99,1,-113.51,9.73
0.99,1,-113.51,9.73
0.99,1,-113.51,9.73
0.99,1,-113.50,9.74
0.99,1,-113.50,9.74
0.99,1,-113.50,9.74
0.99,1,-113.50,9.74
0.99,1,-113.50,9.74
1.00,1,-113.50,9.74
1.00,1,-113.50,9.74
1.00,1,-113.50,9.74
1.00,1,-113.49,9.75
1.00,1,-113.49,9.75
1.00,1,-113.49,9.75
1.00,1,-113.49,9.75
1.00,1,-113.49,9.75
1.00,1,-113.49,9.75
1.00,1,-113.49,9.75
1.01,1,-113.49,9.75
1.01,1,-113.48,9.76
1.01,1,-113.48,9.76
1.01,1,-113.48,9.76
1.01,1,-113.48,9.76
1.01,1,-113.48,9.76
1.01,1,-113.48,9.76
1.01,1,-113.48,9.76
1.01,1,-113.47,9.76
1.01,1,-113.47,9.77
1.02,1,-113.47,9.77
1.02,1,-113.47,9.77
1.02,1,-113.47,9.77
1.02,1,-113.47,9.77
1.02,1,-113.47,9.77
1.02,1,-113.47,9.77
1.02,1,-113.46,9.77
1.02,1,-113.46,9.78
1.02,1,-113.46,9.78
1.02,1,-113.46,9.78
1.03,1,-113.46,9.78
1.03,1,-113.46,9.78
1.03,1,-113.46,9.78
1.03,1,-113.46,9.78
1.03,1,-113.45,9.78
1.03,1,-113.45,9.79
1.03,1,-113.45,9.79
1.03,1,-113.45,9.79
1.03,1,-113.45,9.79
1.03,1,-113.45,9.79
1.04,1,-113.45,9.79
1.04,1,-113.45,9.79
1.04,1,-113.44,9.79
1.04,1,-113.44,9.80
1.04,1,-113.44,9.80
1.04,1,-113.44,9.80
1.04,1,-113.44,9.80
1.04,1,-113.44,9.80
1.04,1,-113.44,9.80
1.04,1,-113.44,9.80
1.05,1,-113.43,9.80
1.05,1,-113.43,9.81
1.05,1,-113.43,9.81
1.05,1,-113.43,9.81
1.05,1,-113.43,9.81
1.05,1,-113.43,9.81
1.05,1,-113.43,9.81
1.05,1,-113.43,9.81
1.05,1,-113.42,9.81
1.05,1,-113.42,9.82
1.06,1,-113.42,9.82
1.06,1,-113.42,9.82
1.06,1,-113.42,9.82
1.06,1,-113.42,9.82
1.06,1,-113.42,9.82
1.06,1,-113.42,9.82
1.06,1,-113.41,9.82
1.06,1,-113.41,9.83
1.06,1,-113.41,9.83
1.06,1,-113.41,9.83
1.07,1,-113.41,9.83
1.07,1,-113.41,9.83
1.07,1,-113.41,9.83
1.07,1,-113.41,9.83
1.07,1,-113.40,9.83
1.07,1,-113.40,9.84
1.07,1,-113.40,9.84
1.07,1,-113.40,9.84
1.07,1,-113.40,9.84
1.07,1,-113.40,9.84
1.08,1,-113.40,9.84
1.08,1,-113.40,9.84
1.08,1,-113.39,9.84
1.08,1,-113.39,9.85
1.08,1,-113.39,9.85
1.08,1,-113.39,9.85
1.08,1,-113.39,9.85
1.08,1,-113.39,9.85
1.08,1,-113.39,9.85
1.08,1,-113.39,9.85
1.09,1,-113.38,9.85
1.09,1,-113.38,9.86
1.09,1,-113.38,9.86
1.09,1,-113.38,9.86
1.09,1,-113.38,9.86
1.09,1,-113.38,9.86
1.09,1,-113.38,9.86
1.09,1,-113.38,9.86
1.09,1,-113.37,9.86
1.09,1,-113.37,9.87
1.10,1,-113.37,9.87
1.10,1,-113.37,9.87
1.10,1,-113.37,9.87
1.10,1,-113.37,9.87
1.10,1,-113.37,9.87
1.10,1,-113.37,9.87
1.10,1,-113.36,9.87
1.10,1,-113.36,9.88
1.10,1,-113.36,9.88
1.10,1,-113.36,9.88
1.11,1,-113.36,9.88
1.11,1,-113.36,9.88
1.11,1,-113.36,9.88
1.11,1,-113.36,9.88
1.11,1,-113.35,9.88
1.11,1,-113.35,9.89
1.11,1,-113.35,9.89
1.11,1,-113.35,9.89
1.11,1,-113.35,9.89
1.11,1,-113.35,9.89
1.12,1,-113.35,9.89
1.12,1,-113.35,9.89
1.12,1,-113.34,9.89
1.12,1,-113.34,9.90
1.12,1,-113.34,9.90
1.12,1,-113.34,9.90
1.12,1,-113.34,9.90
1.12,1,-113.34,9.90
1.12,1,-113.34,9.90
1.12,1,-113.34,9.90
1.13,1,-113.33,9.90
1.13,1,-113.33,9.91
1.13,1,-113.33,9.91
1.13,1,-113.33,9.91
1.13,1,-113.33,9.91
1.13,1,-113.33,9.91
1.13,1,-113.33,9.91
1.13,1,-113.33,9.91
1.13,1,-113.32,9.91
1.13,1,-113.32,9.92
1.14,1,-113.32,9.92
1.14,1,-113.32,9.92
1.14,1,-113.32,9.92
1.14,1,-113.32,9.92
1.14,1,-113.32,9.92
1.14,1,-113.32,9.92
1.14,1,-113.31,9.92
1.14,1,-113.31,9.93
1.14,1,-113.31,9.93
1.14,1,-113.31,9.93
1.15,1,-113.31,9.93
1.15,1,-113.31,9.93
1.15,1,-113.31,9.93
1.15,1,-113.31,9.93
1.15,1,-113.30,9.94
1.15,1,-113.30,9.94
1.15,1,-113.30,9.94
1.15,1,-113.30,9.94
1.15,1,-113.30,9.94
1.15,1,-113.30,9.94
1.16,1,-113.30,9.94
1.16,1,-113.30,9.94
1.16,1,-113.29,9.95
1.16,1,-113.29,9.95
1.16,1,-113.29,9.95
1.16,1,-113.29,9.95
1.16,1,-113.29,9.95
1.16,1,-113.29,9.95
1.16,1,-113.29,9.95
1.16,1,-113.29,9.95
1.17,1,-113.28,9.96
1.17,1,-113.28,9.96
1.17,1,-113.28,9.96
1.17,1,-113.28,9.96
1.17,1,-113.28,9.96
1.17,1,-113.28,9.96
1.17,1,-113.28,9.96
1.17,1,-113.27,9.96
1.17,1,-113.27,9.97
1.17,1,-113.27,9.97
1.18,1,-113.27,9.97
1.18,1,-113.27,9.97
1.18,1,-113.27,9.97
1.18,1,-113.27,9.97
1.18,1,-113.27,9.97
1.18,1,-113.26,9.97
1.18,1,-113.26,9.98
1.18,1,-113.26,9.98
1.18,1,-113.26,9.98
1.18,1,-113.26,9.98
1.19,1,-113.26,9.98
1.19,1,-113.26,9.98
1.19,1,-113.26,9.98
1.19,1,-113.25,9.98
1.19,1,-113.25,9.99
1.19,1,-113.25,9.99
1.19,1,-113.25,9.99
1.19,1,-113.25,9.99
1.19,1,-113.25,9.99
1.19,1,-113.25,9.99
1.20,1,-113.25,9.99
1.20,1,-113.24,9.99
1.20,1,-113.24,10.00
1.20,1,-113.24,10.00
1.20,1,-113.24,10.00
1.20,1,-113.24,10.00
1.20,1,-113.24,10.00
1.20,1,-113.24,10.00
1.20,1,-113.24,10.00
1.20,1,-113.23,10.00
1.21,1,-113.23,10.01
1.21,1,-113.23,10.01
1.21,1,-113.23,10.01
1.21,1,-113.23,10.01
1.21,1,-113.23,10.01
1.21,1,-113.23,10.01
1.21,1,-113.23,10.01
1.21,1,-113.22,10.01
1.21,1,-113.22,10.02
1.21,1,-113.22,10.02
1.22,1,-113.22,10.02
1.22,1,-113.22,10.02
1.22,1,-113.22,10.02
1.22,1,-113.22,10.02
1.22,1,-113.22,10.02
1.22,1,-113.21,10.02
1.22,1,-113.21,10.03
1.22,1,-113.21,10.03
1.22,1,-113.21,10.03
1.22,1,-113.21,10.03
1.23,1,-113.21,10.03
1.23,1,-113.21,10.03
1.23,1,-113.21,10.03
1.23,1,-113.20,10.04
1.23,1,-113.20,10.04
1.23,1,-113.20,10.04
1.23,1,-113.20,10.04
1.23,1,-113.20,10.04
1.23,1,-113.20,10.04
1.23,1,-113.20,10.04
1.24,1,-113.20,10.04
1.24,1,-113.19,10.05
1.24,1,-113.19,10.05
1.24,1,-113.19,10.05
1.24,1,-113.19,10.05
1.24,1,-113.19,10.05
1.24,1,-113.19,10.05
1.24,1,-113.19,10.05
1.24,1,-113.19,10.05
1.24,1,-113.18,10.06
1.25,1,-113.18,10.06
1.25,1,-113.18,10.06
1.25,1,-113.18,10.06
1.25,1,-113.18,10.06
1.25,1,-113.18,10.06
1.25,1,-113.18,10.06
1.25,1,-113.17,10.06
1.25,1,-113.17,10.07
1.25,1,-113.17,10.07
1.25,1,-113.17,10.07
1.26,1,-113.17,10.07
1.26,1,-113.17,10.07
1.26,1,-113.17,10.07
1.26,1,-113.17,10.07
1.26,1,-113.16,10.07
1.26,1,-113.16,10.08
1.26,1,-113.16,10.08
1.26,1,-113.16,10.08
1.26,1,-113.16,10.08
1.26,1,-113.16,10.08
1.27,1,-113.16,10.08
1.27,1,-113.16,10.08
1.27,1,-113.15,10.08
1.27,1,-113.15,10.09
1.27,1,-113.15,10.09
1.27,1,-113.15,10.09
1.27,1,-113.15,10.09
1.27,1,-113.15,10.09
1.27,1,-113.15,10.09
1.27,1,-113.15,10.09
1.28,1,-113.14,10.09
1.28,1,-113.14,10.10
1.28,1,-113.14,10.10
1.28,1,-113.14,10.10
1.28,1,-113.14,10.10
1.28,1,-113.14,10.10
1.28,1,-113.14,10.10
1.28,1,-113.14,10.10
1.28,1,-113.13,10.10
1.28,1,-113.13,10.11
1.29,1,-113.13,10.11
1.29,1,-113.13,10.11
1.29,1,-113.13,10.11
1.29,1,-113.13,10.11
1.29,1,-113.13,10.11
1.29,1,-113.13,10.11
1.29,1,-113.12,10.12
1.29,1,-113.12,10.12
1.29,1,-113.12,10.12
1.29,1,-113.12,10.12
1.30,1,-113.12,10.12
1.30,1,-113.12,10.12
1.30,1,-113.12,10.12
1.30,1,-113.12,10.12
1.30,1,-113.11,10.13
1.30,1,-113.11,10.13
1.30,1,-113.11,10.13
1.30,1,-113.11,10.13
1.30,1,-113.11,10.13
1.30,1,-113.11,10.13
1.31,1,-113.11,10.13
1.31,1,-113.10,10.13
1.31,1,-113.10,10.14
1.31,1,-113.10,10.14
1.31,1,-113.10,10.14
1.31,1,-113.10,10.14
1.31,1,-113.10,10.14
1.31,1,-113.10,10.14
1.31,1,-113.10,10.14
1.31,1,-113.09,10.14
1.32,1,-113.09,10.15
1.32,1,-113.09,10.15
1.32,1,-113.09,10.15
1.32,1,-113.09,10.15
1.32,1,-113.09,10.15
1.32,1,-113.09,10.15
1.32,1,-113.09,10.15
1.32,1,-113.08,10.15
1.32,1,-113.08,10.16
1.32,1,-113.08,10.16
1.33,1,-113.08,10.16
1.33,1,-113.08,10.16
1.33,1,-113.08,10.16
1.33,1,-113.08,10.16
1.33,1,-113.08,10.16
1.33,1,-113.07,10.16
1.33,1,-113.07,10.17
1.33,1,-113.07,10.17
1.33,1,-113.07,10.17
1.33,1,-113.07,10.17
1.34,1,-113.07,10.17
1.34,1,-113.07,10.17
1.34,1,-113.07,10.17
1.34,1,-113.06,10.17
1.34,1,-113.06,10.18
1.34,1,-113.06,10.18
1.34,1,-113.06,10.18
1.34,1,-113.06,10.18
1.34,1,-113.06,10.18
1.34,1,-113.06,10.18
1.35,1,-113.06,10.18
1.35,1,-113.05,10.19
1.35,1,-113.05,10.19
1.35,1,-113.05,10.19
1.35,1,-113.05,10.19
1.35,1,-113.05,10.19
1.35,1,-113.05,10.19
1.35,1,-113.05,10.19
1.35,1,-113.04,10.19
1.35,1,-113.04,10.20
1.36,1,-113.04,10.20
1.36,1,-113.04,10.20
1.36,1,-113.04,10.20
1.36,1,-113.04,10.20
1.36,1,-113.04,10.20
1.36,1,-113.04,10.20
1.36,1,-113.03,10.20
1.36,1,-113.03,10.21
1.36,1,-113.03,10.21
1.36,1,-113.03,10.21
1.37,1,-113.03,10.21
1.37,1,-113.03,10.21
1.37,1,-113.03,10.21
1.37,1,-113.03,10.21
1.37,1,-113.02,10.21
1.37,1,-113.02,10.22
1.37,1,-113.02,10.22
1.37,1,-113.02,10.22
1.37,1,-113.02,10.22
1.37,1,-113.02,10.22
1.38,1,-113.02,10.22
1.38,1,-113.02,10.22
1.38,1,-113.01,10.22
1.38,1,-113.01,10.23
1.38,1,-113.01,10.23
1.38,1,-113.01,10.23
1.38,1,-113.01,10.23
1.38,1,-113.01,10.23
1.38,1,-113.01,10.23
1.38,1,-113.01,10.23
1.39,1,-113.00,10.24
1.39,1,-113.00,10.24
1.39,1,-113.00,10.24
1.39,1,-113.00,10.24
1.39,1,-113.00,10.24
1.39,1,-113.00,10.24
1.39,1,-113.00,10.24
1.39,1,-113.00,10.24
1.39,1,-112.99,10.25
1.39,1,-112.99,10.25
1.40,1,-112.99,10.25
1.40,1,-112.99,10.25
1.40,1,-112.99,10.25
1.40,1,-112.99,10.25
1.40,1,-112.99,10.25
1.40,1,-112.98,10.25
1.40,1,-112.98,10.26
1.40,1,-112.98,10.26
1.40,1,-112.98,10.26
1.40,1,-112.98,10.26
1.41,1,-112.98,10.26
1.41,1,-112.98,10.26
1.41,1,-112.98,10.26
1.41,1,-112.97,10.26
1.41,1,-112.97,10.27
1.41,1,-112.97,10.27
1.41,1,-112.97,10.27
1.41,1,-112.97,10.27
1.41,1,-112.97,10.27
1.41,1,-112.97,10.27
1.42,1,-112.97,10.27
1.42,1,-112.96,10.27
1.42,1,-112.96,10.28
1.42,1,-112.96,10.28
1.42,1,-112.96,10.28
1.42,1,-112.96,10.28
1.42,1,-112.96,10.28
1.42,1,-112.96,10.28
1.42,1,-112.96,10.28
1.42,1,-112.95,10.29
1.43,1,-112.95,10.29
1.43,1,-112.95,10.29
1.43,1,-112.95,10.29
1.43,1,-112.95,10.29
1.43,1,-112.95,10.29
1.43,1,-112.95,10.29
1.43,1,-112.95,10.29
1.43,1,-112.94,10.30
1.43,1,-112.94,10.30
1.43,1,-112.94,10.30
1.44,1,-112.94,10.30
1.44,1,-112.94,10.30
1.44,1,-112.94,10.30
1.44,1,-112.94,10.30
1.44,1,-112.93,10.30
1.44,1,-112.93,10.31
1.44,1,-112.93,10.31
1.44,1,-112.93,10.31
1.44,1,-112.93,10.31
1.44,1,-112.93,10.31
1.45,1,-112.93,10.31
1.45,1,-112.93,10.31
1.45,1,-112.92,10.31
1.45,1,-112.92,10.32
1.45,1,-112.92,10.32
1.45,1,-112.92,10.32
1.45,1,-112.92,10.32
1.45,1,-112.92,10.32
1.45,1,-112.92,10.32
1.45,1,-112.92,10.32
1.46,1,-112.91,10.32
1.46,1,-112.91,10.33
1.46,1,-112.91,10.33
1.46,1,-112.91,10.33
1.46,1,-112.91,10.33
1.46,1,-112.91,10.33
1.46,1,-112.91,10.33
1.46,1,-112.91,10.33
1.46,1,-112.90,10.34
1.46,1,-112.90,10.34
1.47,1,-112.90,10.34
1.47,1,-112.90,10.34
1.47,1,-112.90,10.34
1.47,1,-112.90,10.34
1.47,1,-112.90,10.34
1.47,1,-112.89,10.34
1.47,1,-112.89,10.35
1.47,1,-112.89,10.35
1.47,1,-112.89,10.35
1.47,1,-112.89,10.35
1.48,1,-112.89,10.35
1.48,1,-112.89,10.35
1.48,1,-112.89,10.35
1.48,1,-112.88,10.35
1.48,1,-112.88,10.36
1.48,1,-112.88,10.36
1.48,1,-112.88,10.36
1.48,1,-112.88,10.36
1.48,1,-112.88,10.36
1.48,1,-112.88,10.36
1.49,1,-112.88,10.36
1.49,1,-112.87,10.36
1.49,1,-112.87,10.37
1.49,1,-112.87,10.37
1.49,1,-112.87,10.37
1.49,1,-112.87,10.37
1.49,1,-112.87,10.37
1.49,1,-112.87,10.37
1.49,1,-112.87,10.37
1.49,1,-112.86,10.38
1.50,1,-112.86,10.38
1.50,1,-112.86,10.38
1.50,1,-112.86,10.38
1.50,1,-112.86,10.38
1.50,1,-112.86,10.38
1.50,1,-112.86,10.38
1.50,1,-112.86,10.38
1.50,1,-112.85,10.39
1.50,1,-112.85,10.39
1.50,1,-112.85,10.39
1.51,1,-112.85,10.39
1.51,1,-112.85,10.39
1.51,1,-112.85,10.39
1.51,1,-112.85,10.39
1.51,1,-112.84,10.39
1.51,1,-112.84,10.40
1.51,1,-112.84,10.40
1.51,1,-112.84,10.40
1.51,1,-112.84,10.40
1.51,1,-112.84,10.40
1.52,1,-112.84,10.40
1.52,1,-112.84,10.40
1.52,1,-112.83,10.40
1.52,1,-112.83,10.41
1.52,1,-112.83,10.41
1.52,1,-112.83,10.41
1.52,1,-112.83,10.41
1.52,1,-112.83,10.41
1.52,1,-112.83,10.41
1.52,1,-112.83,10.41
1.53,1,-112.82,10.41
1.53,1,-112.82,10.42
1.53,1,-112.82,10.42
1.53,1,-112.82,10.42
1.53,1,-112.82,10.42
1.53,1,-112.82,10.42
1.53,1,-112.82,10.42
1.53,1,-112.82,10.42
1.53,1,-112.81,10.43
1.53,1,-112.81,10.43
1.54,1,-112.81,10.43
1.54,1,-112.81,10.43
1.54,1,-112.81,10.43
1.54,1,-112.81,10.43
1.54,1,-112.81,10.43
1.54,1,-112.80,10.43
1.54,1,-112.80,10.44
1.54,1,-112.80,10.44
1.54,1,-112.80,10.44
1.54,1,-112.80,10.44
1.55,1,-112.80,10.44
1.55,1,-112.80,10.44
1.55,1,-112.80,10.44
1.55,1,-112.79,10.44
1.55,1,-112.79,10.45
1.55,1,-112.79,10.45
1.55,1,-112.79,10.45
1.55,1,-112.79,10.45
1.55,1,-112.79,10.45
1.55,1,-112.79,10.45
1.56,1,-112.79,10.45
1.56,1,-112.78,10.46
1.56,1,-112.78,10.46
1.56,1,-112.78,10.46
1.56,1,-112.78,10.46
1.56,1,-112.78,10.46
1.56,1,-112.78,10.46
1.56,1,-112.78,10.46
1.56,1,-112.78,10.46
1.56,1,-112.77,10.47
1.57,1,-112.77,10.47
1.57,1,-112.77,10.47
1.57,1,-112.77,10.47
1.57,1,-112.77,10.47
1.57,1,-112.77,10.47
1.57,1,-112.77,10.47
1.57,1,-112.76,10.47
1.57,1,-112.76,10.48
1.57,1,-112.76,10.48
1.57,1,-112.76,10.48
1.58,1,-112.76,10.48
1.58,1,-112.76,10.48
1.58,1,-112.76,10.48
1.58,1,-112.76,10.48
1.58,1,-112.75,10.48
1.58,1,-112.75,10.49
1.58,1,-112.75,10.49
1.58,1,-112.75,10.49
1.58,1,-112.75,10.49
1.58,1,-112.75,10.49
1.59,1,-112.75,10.49
1.59,1,-112.75,10.49
1.59,1,-112.74,10.50
1.59,1,-112.74,10.50
1.59,1,-112.74,10.50
1.59,1,-112.74,10.50
1.59,1,-112.74,10.50
1.59,1,-112.74,10.50
1.59,1,-112.74,10.50
1.59,1,-112.73,10.50
1.60,1,-112.73,10.51
1.60,1,-112.73,10.51
1.60,1,-112.73,10.51
1.60,1,-112.73,10.51
1.60,1,-112.73,10.51
1.60,1,-112.73,10.51
1.60,1,-112.73,10.51
1.60,1,-112.72,10.51
1.60,1,-112.72,10.52
1.60,1,-112.72,10.52
1.61,1,-112.72,10.52
1.61,1,-112.72,10.52
1.61,1,-112.72,10.52
1.61,1,-112.72,10.52
1.61,1,-112.72,10.52
1.61,1,-112.71,10.52
1.61,1,-112.71,10.53
1.61,1,-112.71,10.53
1.61,1,-112.71,10.53
1.61,1,-112.71,10.53
1.62,1,-112.71,10.53
1.62,1,-112.71,10.53
1.62,1,-112.71,10.53
1.62,1,-112.70,10.54
1.62,1,-112.70,10.54
1.62,1,-112.70,10.54
1.62,1,-112.70,10.54
1.62,1,-112.70,10.54
1.62,1,-112.70,10.54
1.62,1,-112.70,10.54
1.63,1,-112.69,10.54
1.63,1,-112.69,10.55
1.63,1,-112.69,10.55
1.63,1,-112.69,10.55
1.63,1,-112.69,10.55
1.63,1,-112.69,10.55
1.63,1,-112.69,10.55
1.63,1,-112.69,10.55
1.63,1,-112.68,10.55
1.63,1,-112.68,10.56
1.64,1,-112.68,10.56
1.64,1,-112.68,10.56
1.64,1,-112.68,10.56
1.64,1,-112.68,10.56
1.64,1,-112.68,10.56
1.64,1,-112.68,10.56
1.64,1,-112.67,10.57
1.64,1,-112.67,10.57
1.64,1,-112.67,10.57
1.64,1,-112.67,10.57
1.65,1,-112.67,10.57
1.65,1,-112.67,10.57
1.65,1,-112.67,10.57
1.65,1,-112.66,10.57
1.65,1,-112.66,10.58
1.65,1,-112.66,10.58
1.65,1,-112.66,10.58
1.65,1,-112.66,10.58
1.65,1,-112.66,10.58
1.65,1,-112.66,10.58
1.66,1,-112.66,10.58
1.66,1,-112.65,10.58
1.66,1,-112.65,10.59
1.66,1,-112.65,10.59
1.66,1,-112.65,10.59
1.66,1,-112.65,10.59
1.66,1,-112.65,10.59
1.66,1,-112.65,10.59
1.66,1,-112.65,10.59
1.66,1,-112.64,10.60
1.67,1,-112.64,10.60
1.67,1,-112.64,10.60
1.67,1,-112.64,10.60
1.67,1,-112.64,10.60
1.67,1,-112.64,10.60
1.67,1,-112.64,10.60
1.67,1,-112.63,10.60
1.67,1,-112.63,10.61
1.67,1,-112.63,10.61
1.67,1,-112.63,10.61
1.68,1,-112.63,10.61
1.68,1,-112.63,10.61
1.68,1,-112.63,10.61
1.68,1,-112.63,10.61
1.68,1,-112.62,10.61
1.68,1,-112.62,10.62
1.68,1,-112.62,10.62
1.68,1,-112.62,10.62
1.68,1,-112.62,10.62
1.68,1,-112.62,10.62
1.69,1,-112.62,10.62
1.69,1,-112.62,10.62
1.69,1,-112.61,10.63
1.69,1,-112.61,10.63
1.69,1,-112.61,10.63
1.69,1,-112.61,10.63
1.69,1,-112.61,10.63
1.69,1,-112.61,10.63
1.69,1,-112.61,10.63
1.69,1,-112.60,10.63
1.70,1,-112.60,10.64
1.70,1,-112.60,10.64
1.70,1,-112.60,10.64
1.70,1,-112.60,10.64
1.70,1,-112.60,10.64
1.70,1,-112.60,10.64
1.70,1,-112.60,10.64
1.70,1,-112.59,10.64
1.70,1,-112.59,10.65
1.70,1,-112.59,10.65
1.71,1,-112.59,10.65
1.71,1,-112.59,10.65
1.71,1,-112.59,10.65
1.71,1,-112.59,10.65
1.71,1,-112.59,10.65
1.71,1,-112.58,10.66
1.71,1,-112.58,10.66
1.71,1,-112.58,10.66
1.71,1,-112.58,10.66
1.71,1,-112.58,10.66
1.72,1,-112.58,10.66
1.72,1,-112.58,10.66
1.72,1,-112.57,10.66
1.72,1,-112.57,10.67
1.72,1,-112.57,10.67
1.72,1,-112.57,10.67
1.72,1,-112.57,10.67
1.72,1,-112.57,10.67
1.72,1,-112.57,10.67
1.72,1,-112.57,10.67
1.73,1,-112.56,10.67
1.73,1,-112.56,10.68
1.73,1,-112.56,10.68
1.73,1,-112.56,10.68
1.73,1,-112.56,10.68
1.73,1,-112.56,10.68
1.73,1,-112.56,10.68
1.73,1,-112.56,10.68
1.73,1,-112.55,10.69
1.73,1,-112.55,10.69
1.74,1,-112.55,10.69
1.74,1,-112.55,10.69
1.74,1,-112.55,10.69
1.74,1,-112.55,10.69
1.74,1,-112.55,10.69
1.74,1,-112.54,10.69
1.74,1,-112.54,10.70
1.74,1,-112.54,10.70
1.74,1,-112.54,10.70
1.74,1,-112.54,10.70
1.75,1,-112.54,10.70
1.75,1,-112.54,10.70
1.75,1,-112.54,10.70
1.75,1,-112.53,10.70
1.75,1,-112.53,10.71
1.75,1,-112.53,10.71
1.75,1,-112.53,10.71
1.75,1,-112.53,10.71
1.75,1,-112.53,10.71
1.75,1,-112.53,10.71
1.76,1,-112.53,10.71
1.76,1,-112.52,10.72
1.76,1,-112.52,10.72
1.76,1,-112.52,10.72
1.76,1,-112.52,10.72
1.76,1,-112.52,10.72
1.76,1,-112.52,10.72
1.76,1,-112.52,10.72
1.76,1,-112.51,10.72
1.76,1,-112.51,10.73
1.77,1,-112.51,10.73
1.77,1,-112.51,10.73
1.77,1,-112.51,10.73
1.77,1,-112.51,10.73
1.77,1,-112.51,10.73
1.77,1,-112.51,10.73
1.77,1,-112.50,10.73
1.77,1,-112.50,10.74
1.77,1,-112.50,10.74
1.77,1,-112.50,10.74
1.78,1,-112.50,10.74
1.78,1,-112.50,10.74
1.78,1,-112.50,10.74
1.78,1,-112.50,10.74
1.78,1,-112.49,10.75
1.78,1,-112.49,10.75
1.78,1,-112.49,10.75
1.78,1,-112.49,10.75
1.78,1,-112.49,10.75
1.78,1,-112.49,10.75
1.79,1,-112.49,10.75
1.79,1,-112.48,10.75
1.79,1,-112.48,10.76
1.79,1,-112.48,10.76
1.79,1,-112.48,10.76
1.79,1,-112.48,10.76
1.79,1,-112.48,10.76
1.79,1,-112.48,10.76
1.79,1,-112.48,10.76
1.79,1,-112.47,10.76
1.80,1,-112.47,10.77
1.80,1,-112.47,10.77
1.80,1,-112.47,10.77
1.80,1,-112.47,10.77
1.80,1,-112.47,10.77
1.80,1,-112.47,10.77
1.80,1,-112.47,10.77
1.80,1,-112.46,10.78
1.80,1,-112.46,10.78
1.80,1,-112.46,10.78
1.81,1,-112.46,10.78
1.81,1,-112.46,10.78
1.81,1,-112.46,10.78
1.81,1,-112.46,10.78
1.81,1,-112.45,10.78
1.81,1,-112.45,10.79
1.81,1,-112.45,10.79
1.81,1,-112.45,10.79
1.81,1,-112.45,10.79
1.81,1,-112.45,10.79
1.82,1,-112.45,10.79
1.82,1,-112.45,10.79
1.82,1,-112.44,10.79
1.82,1,-112.44,10.80
1.82,1,-112.44,10.80
1.82,1,-112.44,10.80
1.82,1,-112.44,10.80
1.82,1,-112.44,10.80
1.82,1,-112.44,10.80
1.82,1,-112.43,10.80
1.83,1,-112.43,10.81
1.83,1,-112.43,10.81
1.83,1,-112.43,10.81
1.83,1,-112.43,10.81
1.83,1,-112.43,10.81
1.83,1,-112.43,10.81
1.83,1,-112.43,10.81
1.83,1,-112.42,10.81
1.83,1,-112.42,10.82
1.83,1,-112.42,10.82
1.84,1,-112.42,10.82
1.84,1,-112.42,10.82
1.84,1,-112.42,10.82
1.84,1,-112.42,10.82
1.84,1,-112.42,10.82
1.84,1,-112.41,10.83
1.84,1,-112.41,10.83
1.84,1,-112.41,10.83
1.84,1,-112.41,10.83
1.84,1,-112.41,10.83
1.85,1,-112.41,10.83
1.85,1,-112.41,10.83
1.85,1,-112.40,10.83
1.85,1,-112.40,10.84
1.85,1,-112.40,10.84
1.85,1,-112.40,10.84
1.85,1,-112.40,10.84
1.85,1,-112.40,10.84
1.85,1,-112.40,10.84
1.85,1,-112.40,10.84
1.86,1,-112.39,10.84
1.86,1,-112.39,10.85
1.86,1,-112.39,10.85
1.86,1,-112.39,10.85
1.86,1,-112.39,10.85
1.86,1,-112.39,10.85
1.86,1,-112.39,10.85
